,text,type
867,what good is an aryan brahmin and what a khat visa a he is the real patron who pays to the verbena kshatriya ample tribute.,vedic_gathas
868,give to fra sho sh tra the noblest command held over rectitude this i entreat you ahura mazda and to me too so that grounded in your nonchalance we may continue to be dearest for all time.,vedic_gathas
869,nonchalance is essential for the acquisition of rectitude and through rectitude the prophet along with fra sho sh tra desires to be dearest to mazda.,vedic_gathas
870,a reminds us.,vedic_gathas
871,of the cell rated line of the rita a i promise that you are dear to me.,vedic_gathas
872,this assurance a the basis of cist sufism the supreme secret of cist sufism is that love is not only the means but also the end of the devotee.,vedic_gathas
873,for the ultimate relation between mazda and man is that of eternal mutual love.,vedic_gathas
874,in at one men with mazda through tart a a a love man is both the lover another beloved of mazda.,vedic_gathas
875,he is not only a mann of but may also happen to be a layla i shall mould his image out of my clay.,vedic_gathas
876,and i shall be to him both idol and worshipper hear the rules framed for the practice of this cult the truthful should never yield to the liar.,vedic_gathas
877,religion serves to procure the highest reward.,vedic_gathas
878,so yamaha the great has become established in rectitude therefore a mazda i entrust all these to you for preservation viz a conscience a the soul of the pious a faith which is respectable and honourable and a grand nonchalance unfailing in protection.,vedic_gathas
879,but these villains malevolent miscreant evil tongued evil natured and evil minded on account of their evil impulses bring back their souls instead of keeping them a with mazda they are the meet residents of the house a of lie this illusory world this only when all bad tendencies the effect of previous evil thoughts die out that one can live in the vicinity of mazda.,vedic_gathas
880,otherwise his evil propensities drag his soul back to the passing show of this ephemeral world the foolish hedonist does not know how to take refuge in mazda.,vedic_gathas
881,he does not see beyond this world and cannot get away from it to the eternal life.,vedic_gathas
882,until the higher self has established itself in him has become his normal character a man is his own enemy.,vedic_gathas
883,until the pebble has turned into a ruby there is self conflict for yet there are two selves within it.,vedic_gathas
884,when would your rectitude speed security to zarathustra and when would your conscience speed security a by those hymns ahura mazda in which you rejoice a would entreat for that which is your best favour to win the prizes of mazda to achieve all that he is ready to give should be the aim of our life.,vedic_gathas
885,when would my soul prevail?,vedic_gathas
886,by whose support?,vedic_gathas
887,who would look after me?,vedic_gathas
888,who happens to be my saviour other than rectitude and yourself mazda abura and also except the best ii social conscience.,vedic_gathas
889,mazda is the only saviour he redeems man by rectitude and conscience lifts him up from mere animal existence man should realise his impotence helplessness.,vedic_gathas
890,he has no control even over his own body not to speak of a you cannot prevent your hair turning grey how can you think of controlling the course of the events of the world.,vedic_gathas
891,who for himself desires it to be ever peaceful a instructing me clearly in various noble sun bright glorious modes of worship teach me the true law of religion.,vedic_gathas
892,be mazda can teach the best way of waging the struggle for existence in how to keep the soul unaffected by the outward circumstances i will now tell you what is your duty.,vedic_gathas
893,then too rectitude retakes him of mazda whom this nonchalance and conscience guide the man who by dint a of perseverance reclaims the leftmost region which the villains devastate one should start improvement of the world by taking up the problems near most at hand.,vedic_gathas
894,telescopic philanthropy does not count for much.,vedic_gathas
895,and now chanting i would worship you mazda ahura along with rectitude best i.e.,vedic_gathas
896,universal conscience and nonchalance.,vedic_gathas
897,for a wish to continue standing in the path of the house of song heaven solicitant of light come thou holy mazda ahura if you are pleased a a with the prophet appear with very firm protection a with those hand which would put us to holiness.,vedic_gathas
898,constant prayer and song are the easiest way of reaching mazda do not be silent.,vedic_gathas
899,your affairs thrive through prayer.,vedic_gathas
900,it is true that mazda is incomprehensible but it also equally true that the saint gets a glimpse of him.,vedic_gathas
